@relation SomeContent

@attribute race {Other,Amer-Indian-Eskimo,White,Black,Asian-Pac-Islander}
@attribute age numeric
@attribute capital-loss numeric
@attribute relationship {Other-relative,Not-in-family,Wife,Husband,Unmarried,Own-child}
@attribute native-country {Hong,South,Japan,Jamaica,Cuba,Canada,Ireland,China,Peru,Columbia,Trinadad&Tobago,Taiwan,Yugoslavia,Guatemala,El-Salvador,Ecuador,Puerto-Rico,Laos,Portugal,United-States,Germany,Hungary,Italy,Dominican-Republic,Outlying-US(Guam-USVI-etc),Nicaragua,Thailand,India,Scotland,Vietnam,Cambodia,Philippines,England,Holand-Netherlands,Iran,Haiti,Greece,Honduras,Mexico,Poland,France}
@attribute occupation {Sales,Machine-op-inspct,Craft-repair,Protective-serv,Armed-Forces,Prof-specialty,Transport-moving,Exec-managerial,Farming-fishing,Adm-clerical,Priv-house-serv,Tech-support,Other-service,Handlers-cleaners}
@attribute hours-per-week numeric
@attribute income {>50K,<=50K}
@attribute fnlwgt numeric
@attribute capital-gain numeric
@attribute sex {Male,Female}
@attribute marital-status {Separated,Divorced,Married-spouse-absent,Married-civ-spouse,Never-married,Widowed,Married-AF-spouse}
@attribute education {Assoc-voc,Some-college,Preschool,Bachelors,Prof-school,Doctorate,5th-6th,Masters,HS-grad,1st-4th,12th,Assoc-acdm,9th,11th,10th,7th-8th}
@attribute education-num numeric
@attribute workclass {Without-pay,Never-worked,Local-gov,Self-emp-not-inc,Private,State-gov,Self-emp-inc,Federal-gov}

@data
White,47,0,Husband,United-States,Craft-repair,40,<=50K,199832,0,Male,Married-civ-spouse,HS-grad,9,Private
White,50,0,Husband,United-States,Exec-managerial,55,>50K,124963,99999,Male,Married-civ-spouse,Bachelors,13,Private
White,24,0,Unmarried,United-States,Machine-op-inspct,40,<=50K,188300,0,Female,Never-married,11th,7,Private
White,23,0,Own-child,United-States,Transport-moving,38,<=50K,342946,0,Female,Never-married,11th,7,Private
White,37,0,Unmarried,United-States,?,40,<=50K,223732,0,Male,Separated,Some-college,10,?
White,39,0,Not-in-family,United-States,Exec-managerial,40,<=50K,111499,0,Female,Never-married,Bachelors,13,Private
White,41,0,Husband,United-States,Transport-moving,35,<=50K,179533,0,Male,Married-civ-spouse,HS-grad,9,Private
White,24,0,Not-in-family,United-States,Adm-clerical,40,<=50K,86153,0,Female,Never-married,Some-college,10,Private
White,42,0,Husband,United-States,Sales,43,>50K,168071,0,Male,Married-civ-spouse,HS-grad,9,Self-emp-inc
Black,51,0,Not-in-family,United-States,Other-service,38,<=50K,174754,0,Female,Never-married,HS-grad,9,Private
White,45,0,Unmarried,United-States,Exec-managerial,40,<=50K,220641,0,Female,Divorced,Some-college,10,Private
White,33,0,Unmarried,United-States,Craft-repair,50,<=50K,136331,0,Male,Married-spouse-absent,HS-grad,9,Private
White,46,0,Unmarried,United-States,Adm-clerical,40,<=50K,162852,0,Female,Divorced,HS-grad,9,State-gov
White,38,1902,Husband,United-States,Exec-managerial,50,>50K,159179,0,Male,Married-civ-spouse,Some-college,10,Private
White,30,0,Not-in-family,United-States,Adm-clerical,40,<=50K,258170,0,Female,Divorced,HS-grad,9,Private
White,58,0,Husband,United-States,Prof-specialty,42,<=50K,238438,0,Male,Married-civ-spouse,Some-college,10,Private
White,39,0,Own-child,United-States,Transport-moving,40,<=50K,135020,0,Male,Never-married,HS-grad,9,Private
White,67,0,Not-in-family,United-States,Prof-specialty,16,<=50K,105216,0,Female,Widowed,Some-college,10,Private
White,24,0,Not-in-family,United-States,Handlers-cleaners,39,<=50K,152176,0,Male,Never-married,Some-college,10,Private
White,34,0,Husband,United-States,Transport-moving,40,<=50K,98101,0,Male,Married-civ-spouse,7th-8th,4,Private
White,26,0,Unmarried,United-States,Sales,35,<=50K,109570,0,Female,Separated,Some-college,10,Private
White,37,0,Husband,United-States,Exec-managerial,40,>50K,212005,0,Male,Married-civ-spouse,Assoc-voc,11,Local-gov
White,24,0,Not-in-family,United-States,Tech-support,20,<=50K,170070,0,Female,Never-married,Bachelors,13,Private
White,70,0,Unmarried,United-States,Exec-managerial,55,<=50K,131699,0,Female,Divorced,Bachelors,13,Self-emp-inc
White,49,0,Husband,United-States,Machine-op-inspct,40,>50K,164799,0,Male,Married-civ-spouse,HS-grad,9,Private
White,44,0,Husband,United-States,Craft-repair,40,>50K,79531,0,Male,Married-civ-spouse,Assoc-voc,11,Private
Black,41,0,Own-child,United-States,Craft-repair,35,<=50K,349221,0,Female,Never-married,HS-grad,9,Private
White,45,0,Not-in-family,United-States,Tech-support,50,>50K,119904,0,Female,Divorced,HS-grad,9,Private
Black,31,0,Not-in-family,United-States,Exec-managerial,40,<=50K,118149,0,Female,Never-married,Some-college,10,Private
White,47,0,Husband,United-States,Prof-specialty,60,>50K,36169,0,Male,Married-civ-spouse,Masters,14,Local-gov
White,53,0,Husband,United-States,Tech-support,99,<=50K,162576,0,Male,Married-civ-spouse,7th-8th,4,Self-emp-not-inc
White,32,0,Not-in-family,United-States,Prof-specialty,55,<=50K,118457,0,Male,Never-married,Bachelors,13,Local-gov
Black,36,0,Unmarried,United-States,Protective-serv,40,<=50K,180752,0,Female,Never-married,Bachelors,13,State-gov
White,25,0,Own-child,United-States,Handlers-cleaners,40,<=50K,189027,0,Male,Never-married,Bachelors,13,Private
White,55,0,Husband,United-States,Prof-specialty,60,>50K,463072,0,Male,Married-civ-spouse,Bachelors,13,Private
White,18,0,Own-child,United-States,?,40,<=50K,344742,0,Male,Never-married,10th,6,?
Black,26,0,Own-child,United-States,Handlers-cleaners,20,<=50K,276309,0,Female,Never-married,Some-college,10,Private
Black,66,4356,Unmarried,United-States,?,40,<=50K,186061,0,Female,Widowed,Some-college,10,?
Black,27,0,Unmarried,United-States,Adm-clerical,40,<=50K,123773,0,Female,Never-married,Assoc-acdm,12,Local-gov
White,21,0,Own-child,United-States,Sales,55,<=50K,188923,0,Female,Never-married,Some-college,10,Private
White,59,2179,Husband,United-States,Exec-managerial,40,<=50K,303176,0,Male,Married-civ-spouse,Some-college,10,State-gov
White,21,0,Not-in-family,United-States,Craft-repair,40,<=50K,312017,0,Male,Never-married,Some-college,10,Private
White,32,0,Not-in-family,United-States,Sales,45,<=50K,192965,0,Female,Separated,HS-grad,9,Private
Black,21,0,Own-child,United-States,Other-service,10,<=50K,156807,0,Male,Never-married,HS-grad,9,Private
White,20,0,Other-relative,United-States,Adm-clerical,20,<=50K,176321,0,Female,Never-married,Some-college,10,Private
Black,56,2001,Not-in-family,United-States,Transport-moving,65,<=50K,61885,0,Male,Never-married,Bachelors,13,Federal-gov
White,24,0,Husband,United-States,Farming-fishing,50,>50K,461678,0,Male,Married-civ-spouse,Some-college,10,Private
White,57,0,Unmarried,United-States,Exec-managerial,45,<=50K,133902,0,Female,Widowed,HS-grad,9,Private
Asian-Pac-Islander,41,0,Not-in-family,United-States,Sales,32,<=50K,97632,0,Female,Divorced,Some-college,10,Private
White,26,0,Husband,United-States,Prof-specialty,40,<=50K,182308,0,Male,Married-civ-spouse,Some-college,10,Private
White,39,0,Husband,United-States,Prof-specialty,50,>50K,109766,15024,Male,Married-civ-spouse,Prof-school,15,Self-emp-not-inc
White,65,0,Not-in-family,United-States,Prof-specialty,60,<=50K,99359,1086,Male,Never-married,Prof-school,15,Self-emp-not-inc
White,38,0,Other-relative,United-States,Other-service,45,<=50K,117528,0,Female,Never-married,Bachelors,13,Private
White,50,1887,Husband,United-States,Craft-repair,50,>50K,128143,0,Male,Married-civ-spouse,Bachelors,13,Private
White,56,0,Husband,United-States,Prof-specialty,40,>50K,282023,0,Male,Married-civ-spouse,Masters,14,Private
White,26,0,Unmarried,United-States,Protective-serv,44,<=50K,247025,0,Male,Never-married,HS-grad,9,Private
White,25,1980,Not-in-family,United-States,Adm-clerical,40,<=50K,111058,0,Male,Never-married,Some-college,10,Private
White,51,0,Unmarried,United-States,Transport-moving,50,<=50K,99316,0,Male,Divorced,12th,8,Private
White,43,2042,Husband,United-States,Transport-moving,40,<=50K,117037,0,Male,Married-civ-spouse,11th,7,Private
White,46,1902,Husband,United-States,Exec-managerial,50,>50K,172581,0,Male,Married-civ-spouse,Bachelors,13,Private
White,56,0,Husband,United-States,Handlers-cleaners,40,<=50K,190257,0,Male,Married-civ-spouse,7th-8th,4,Private
Black,30,0,Not-in-family,United-States,Prof-specialty,40,<=50K,293512,0,Male,Never-married,Assoc-voc,11,Private
White,24,0,Not-in-family,United-States,Other-service,30,<=50K,217226,0,Male,Never-married,Some-college,10,Private
White,21,0,Own-child,United-States,Prof-specialty,10,<=50K,304949,0,Female,Never-married,Some-college,10,Private
White,27,0,Husband,United-States,Prof-specialty,42,>50K,214702,0,Male,Married-civ-spouse,Prof-school,15,Private
White,67,0,Husband,United-States,Handlers-cleaners,24,<=50K,336163,0,Male,Married-civ-spouse,HS-grad,9,Private
White,76,0,Husband,United-States,?,40,<=50K,79445,1173,Male,Married-civ-spouse,10th,6,?
White,56,0,Not-in-family,United-States,Exec-managerial,60,<=50K,178033,4416,Male,Widowed,Some-college,10,Private
White,40,0,Unmarried,United-States,Prof-specialty,45,<=50K,321187,0,Female,Never-married,Bachelors,13,Local-gov
Asian-Pac-Islander,45,0,Husband,Japan,Other-service,84,>50K,81534,0,Male,Married-civ-spouse,HS-grad,9,Private
White,34,0,Wife,United-States,Adm-clerical,40,<=50K,190040,0,Female,Married-civ-spouse,HS-grad,9,Private
Asian-Pac-Islander,75,0,Not-in-family,Philippines,Priv-house-serv,48,<=50K,71898,0,Female,Never-married,Preschool,1,Private
White,45,0,Wife,United-States,Exec-managerial,40,>50K,170846,0,Female,Married-civ-spouse,Assoc-voc,11,Private
White,31,1977,Husband,United-States,Exec-managerial,55,>50K,110643,0,Male,Married-civ-spouse,Bachelors,13,Private
White,42,0,Husband,United-States,Machine-op-inspct,40,<=50K,322385,2407,Male,Married-civ-spouse,Assoc-voc,11,Private
Black,31,0,Husband,United-States,Machine-op-inspct,40,<=50K,262024,0,Male,Married-civ-spouse,HS-grad,9,Private
White,43,0,Unmarried,United-States,Prof-specialty,40,<=50K,247514,0,Male,Divorced,Masters,14,Local-gov
Black,46,0,Not-in-family,United-States,Machine-op-inspct,40,<=50K,282538,0,Female,Separated,Assoc-voc,11,Private
White,17,0,Own-child,United-States,Other-service,15,<=50K,721712,0,Male,Never-married,10th,6,Private
White,44,0,Husband,United-States,Farming-fishing,40,<=50K,38876,0,Male,Married-civ-spouse,HS-grad,9,Self-emp-not-inc
White,29,0,Not-in-family,United-States,Exec-managerial,45,<=50K,177651,0,Male,Never-married,Some-college,10,Private
White,49,0,Unmarried,United-States,Exec-managerial,40,<=50K,257764,0,Female,Divorced,HS-grad,9,Self-emp-inc
White,46,0,Husband,England,Exec-managerial,40,>50K,39606,0,Male,Married-civ-spouse,Masters,14,Federal-gov
Black,40,0,Not-in-family,United-States,Sales,44,<=50K,374367,0,Male,Separated,Assoc-voc,11,Private
White,29,0,Husband,United-States,Machine-op-inspct,40,>50K,177413,0,Male,Married-civ-spouse,HS-grad,9,Private
Black,35,1980,Not-in-family,United-States,Other-service,40,<=50K,54595,0,Female,Widowed,10th,6,Private
White,43,0,Husband,United-States,Prof-specialty,50,>50K,206139,0,Male,Married-civ-spouse,Bachelors,13,Private
White,42,0,Unmarried,United-States,Sales,45,<=50K,150568,0,Female,Separated,HS-grad,9,Private
White,22,0,Husband,United-States,Craft-repair,40,<=50K,290504,0,Male,Married-civ-spouse,HS-grad,9,Private
White,45,0,Husband,United-States,Sales,40,>50K,329144,0,Male,Married-civ-spouse,Some-college,10,Private
White,36,0,Husband,United-States,Craft-repair,45,<=50K,111128,0,Male,Married-civ-spouse,Some-college,10,Private
White,65,0,Wife,United-States,Exec-managerial,45,<=50K,93318,0,Female,Married-civ-spouse,Some-college,10,Private
White,50,0,Husband,United-States,?,60,>50K,123044,0,Male,Married-civ-spouse,Masters,14,?
Black,27,0,Own-child,United-States,Adm-clerical,40,<=50K,127833,0,Female,Never-married,HS-grad,9,Private
White,24,0,Wife,United-States,Adm-clerical,44,<=50K,155818,0,Female,Married-civ-spouse,Some-college,10,Local-gov
White,65,0,Husband,United-States,Sales,18,<=50K,88513,0,Male,Married-civ-spouse,HS-grad,9,Private
Black,50,0,Husband,United-States,Tech-support,40,<=50K,221791,0,Male,Married-civ-spouse,Assoc-acdm,12,Private
White,18,0,Own-child,United-States,?,16,<=50K,245274,0,Male,Never-married,Some-college,10,?
White,34,0,Not-in-family,United-States,Craft-repair,55,<=50K,248584,0,Male,Never-married,HS-grad,9,Private
Asian-Pac-Islander,39,0,Husband,Philippines,Prof-specialty,40,>50K,72338,0,Male,Married-civ-spouse,Masters,14,Private
Other,25,0,Husband,Mexico,Farming-fishing,60,<=50K,374163,0,Male,Married-civ-spouse,12th,8,Private
White,23,0,Not-in-family,United-States,Adm-clerical,60,<=50K,413345,0,Female,Never-married,Bachelors,13,Private
White,31,0,Own-child,United-States,Sales,35,<=50K,185528,0,Female,Divorced,Some-college,10,Private
White,24,0,Husband,United-States,Transport-moving,40,>50K,233499,0,Male,Married-civ-spouse,Some-college,10,Private
White,19,0,Not-in-family,United-States,?,38,<=50K,182590,0,Female,Never-married,10th,6,?
White,62,0,Husband,United-States,Prof-specialty,50,>50K,185503,0,Male,Married-civ-spouse,Bachelors,13,Private
White,28,0,Own-child,United-States,Machine-op-inspct,40,<=50K,66473,0,Male,Divorced,HS-grad,9,Private
White,44,0,Own-child,United-States,Exec-managerial,50,>50K,63042,0,Female,Divorced,Bachelors,13,Private
White,30,0,Husband,United-States,Sales,40,<=50K,149531,0,Male,Married-civ-spouse,Some-college,10,Private
Black,51,0,Other-relative,Haiti,Other-service,32,<=50K,229272,0,Male,Divorced,HS-grad,9,Private
White,17,0,Own-child,United-States,Handlers-cleaners,15,<=50K,174120,0,Male,Never-married,12th,8,Self-emp-not-inc
White,26,0,Husband,United-States,Prof-specialty,40,<=50K,139098,5013,Male,Married-civ-spouse,Masters,14,Private
White,30,0,Not-in-family,United-States,Craft-repair,30,<=50K,172403,0,Male,Divorced,HS-grad,9,Private
White,50,0,Husband,United-States,Craft-repair,40,>50K,221532,0,Male,Married-civ-spouse,Assoc-acdm,12,Federal-gov
Asian-Pac-Islander,44,0,Not-in-family,United-States,Sales,40,<=50K,81853,0,Female,Never-married,HS-grad,9,Private
White,60,0,Not-in-family,United-States,Prof-specialty,50,<=50K,243829,0,Female,Divorced,Masters,14,Private
White,57,0,Not-in-family,United-States,Tech-support,40,<=50K,170066,0,Male,Never-married,Assoc-voc,11,Federal-gov
White,31,0,Husband,United-States,Exec-managerial,40,<=50K,167319,0,Male,Married-civ-spouse,Bachelors,13,Private
White,58,0,Other-relative,Poland,Priv-house-serv,35,<=50K,223400,0,Female,Married-civ-spouse,Assoc-acdm,12,Private
White,32,0,Husband,United-States,Prof-specialty,50,>50K,134737,99999,Male,Married-civ-spouse,Bachelors,13,Private
White,68,0,Unmarried,United-States,Other-service,15,<=50K,136218,0,Female,Widowed,HS-grad,9,Self-emp-inc
White,46,0,Husband,United-States,Prof-specialty,50,>50K,265105,0,Male,Married-civ-spouse,Bachelors,13,Private
White,22,0,Own-child,United-States,Other-service,38,<=50K,195075,0,Female,Never-married,Some-college,10,Private
White,53,0,Not-in-family,United-States,Exec-managerial,30,<=50K,136823,0,Female,Widowed,11th,7,Self-emp-inc
White,23,0,Not-in-family,United-States,Adm-clerical,50,<=50K,184665,0,Female,Never-married,HS-grad,9,Private
Black,84,0,Husband,United-States,Prof-specialty,10,<=50K,388384,0,Male,Married-civ-spouse,7th-8th,4,Private
White,37,0,Husband,United-States,Craft-repair,40,<=50K,108540,0,Male,Married-civ-spouse,HS-grad,9,Local-gov
White,31,0,Not-in-family,United-States,Tech-support,45,<=50K,183778,0,Male,Never-married,Bachelors,13,Private
White,70,2246,Husband,United-States,Exec-managerial,40,>50K,143833,0,Male,Married-civ-spouse,Some-college,10,Self-emp-not-inc
White,61,0,Husband,United-States,Craft-repair,40,<=50K,106330,0,Male,Married-civ-spouse,HS-grad,9,Private
Black,42,0,Unmarried,United-States,Handlers-cleaners,40,<=50K,403187,0,Female,Divorced,HS-grad,9,Private
White,33,0,Husband,United-States,Prof-specialty,55,>50K,144064,0,Male,Married-civ-spouse,Doctorate,16,Private
White,38,0,Husband,United-States,Transport-moving,40,>50K,48779,0,Male,Married-civ-spouse,Some-college,10,Private
White,30,0,Not-in-family,United-States,Craft-repair,50,<=50K,242460,0,Male,Separated,HS-grad,9,Private
White,25,0,Unmarried,El-Salvador,Machine-op-inspct,40,<=50K,456618,0,Male,Never-married,7th-8th,4,Private
White,35,1740,Husband,United-States,Craft-repair,40,<=50K,148581,0,Male,Married-civ-spouse,HS-grad,9,Private
White,24,0,Not-in-family,United-States,Prof-specialty,35,<=50K,32950,0,Male,Never-married,Bachelors,13,Local-gov
White,31,0,Husband,United-States,?,40,<=50K,345497,0,Male,Married-civ-spouse,10th,6,?
White,31,0,Husband,Mexico,Farming-fishing,65,<=50K,123430,0,Male,Married-civ-spouse,11th,7,Private
White,25,0,Not-in-family,United-States,Handlers-cleaners,40,<=50K,177147,0,Male,Never-married,Some-college,10,Private
White,41,0,Wife,United-States,Adm-clerical,40,>50K,168324,0,Female,Married-civ-spouse,Some-college,10,Private
White,46,0,Other-relative,United-States,Tech-support,40,<=50K,194431,0,Male,Never-married,HS-grad,9,Private
White,42,0,Not-in-family,United-States,Exec-managerial,55,<=50K,182342,0,Female,Widowed,Some-college,10,Private
Black,41,0,Wife,Haiti,Prof-specialty,35,>50K,227968,0,Female,Married-civ-spouse,Bachelors,13,Private
White,25,0,Unmarried,United-States,Adm-clerical,40,<=50K,157900,0,Female,Separated,Some-college,10,Private
White,34,0,Not-in-family,United-States,Craft-repair,40,<=50K,177639,0,Male,Never-married,Assoc-acdm,12,Self-emp-not-inc
White,34,0,Husband,United-States,Sales,25,<=50K,212163,0,Male,Married-civ-spouse,Some-college,10,Private
White,43,0,Husband,United-States,Sales,60,>50K,155293,0,Male,Married-civ-spouse,Bachelors,13,Self-emp-inc
Black,23,0,Unmarried,United-States,Adm-clerical,35,<=50K,177087,0,Male,Never-married,11th,7,Private
White,33,0,Husband,Peru,Prof-specialty,40,>50K,405913,0,Male,Married-civ-spouse,Some-college,10,Private
White,48,0,Husband,United-States,Exec-managerial,45,>50K,105838,0,Male,Married-civ-spouse,Bachelors,13,Private
Black,44,0,Husband,United-States,Protective-serv,99,<=50K,212665,0,Male,Married-civ-spouse,Some-college,10,Local-gov
White,28,0,Wife,United-States,Exec-managerial,40,>50K,191088,0,Female,Married-civ-spouse,Bachelors,13,Private
White,43,0,Not-in-family,United-States,Craft-repair,40,<=50K,247880,0,Male,Never-married,HS-grad,9,Private
White,17,0,Own-child,United-States,Sales,12,<=50K,163836,0,Female,Never-married,10th,6,Private
White,26,0,Husband,United-States,Machine-op-inspct,96,<=50K,339324,0,Male,Married-civ-spouse,HS-grad,9,Private
White,32,0,Own-child,United-States,Other-service,35,<=50K,160594,0,Male,Never-married,Some-college,10,Private
White,41,0,Not-in-family,United-States,Prof-specialty,45,<=50K,340148,0,Female,Never-married,Some-college,10,Private
White,25,0,Own-child,United-States,Prof-specialty,40,<=50K,179059,0,Male,Never-married,Bachelors,13,Local-gov
White,51,0,Not-in-family,United-States,Prof-specialty,40,<=50K,122159,3325,Female,Widowed,Some-college,10,Private
White,34,0,Not-in-family,United-States,Exec-managerial,40,<=50K,118584,0,Female,Never-married,Bachelors,13,Private
White,59,0,Not-in-family,United-States,Craft-repair,50,<=50K,329059,0,Male,Never-married,Bachelors,13,Private
White,56,0,Not-in-family,United-States,Other-service,40,<=50K,174040,0,Male,Divorced,HS-grad,9,Private
White,41,0,Not-in-family,United-States,Machine-op-inspct,40,<=50K,289669,0,Female,Widowed,HS-grad,9,Private
White,22,0,Own-child,Greece,Adm-clerical,25,<=50K,117210,0,Male,Never-married,Some-college,10,Private
White,35,0,Husband,United-States,Other-service,60,<=50K,301614,0,Male,Married-civ-spouse,HS-grad,9,Private
White,76,0,Not-in-family,United-States,Other-service,25,<=50K,70697,0,Female,Widowed,7th-8th,4,Private
White,42,0,Husband,Cuba,Prof-specialty,60,>50K,152071,0,Male,Married-civ-spouse,Prof-school,15,Self-emp-inc
White,31,0,Husband,United-States,Other-service,42,<=50K,77634,0,Male,Married-civ-spouse,Assoc-voc,11,Private
Other,53,0,Husband,Puerto-Rico,Craft-repair,40,>50K,195813,5178,Male,Married-civ-spouse,5th-6th,3,Private
White,18,0,Not-in-family,United-States,Exec-managerial,50,<=50K,266489,0,Male,Never-married,Some-college,10,Private
White,25,0,Not-in-family,United-States,Transport-moving,55,<=50K,181576,0,Male,Never-married,Some-college,10,Private
White,35,0,Not-in-family,United-States,Machine-op-inspct,40,<=50K,85399,0,Female,Never-married,HS-grad,9,Private
White,38,0,Unmarried,United-States,Sales,42,<=50K,216845,0,Male,Never-married,HS-grad,9,Private
White,47,0,Not-in-family,United-States,?,40,<=50K,111563,0,Male,Divorced,Assoc-voc,11,?
Black,34,0,Unmarried,United-States,Prof-specialty,24,<=50K,85218,0,Female,Never-married,Masters,14,State-gov
White,44,0,Husband,Poland,Craft-repair,40,<=50K,167955,0,Male,Married-civ-spouse,HS-grad,9,Private
Amer-Indian-Eskimo,37,0,Other-relative,United-States,Craft-repair,48,>50K,116358,27828,Male,Never-married,HS-grad,9,Private
White,34,0,Husband,United-States,Transport-moving,60,<=50K,250182,0,Male,Married-civ-spouse,11th,7,Self-emp-not-inc
White,23,0,Own-child,United-States,Sales,12,<=50K,112683,0,Female,Never-married,Some-college,10,Private
White,44,0,Husband,United-States,Exec-managerial,40,<=50K,115932,0,Male,Married-civ-spouse,Masters,14,State-gov
White,32,0,Unmarried,United-States,Adm-clerical,40,<=50K,51150,0,Female,Divorced,Assoc-voc,11,Private
White,42,0,Husband,United-States,Sales,45,<=50K,320744,3908,Male,Married-civ-spouse,HS-grad,9,Self-emp-not-inc
